MANDT,ACCT,ITEM_NO,POST_DATE,VALUT,AMOUNT,WAERS,DC_IND,TEXT
100,000050000036,000005,20230803,20221022,2180058,MXN,H,Transferencia
100,000050000036,000006,20240115,20231111,682774,MXN,S,Deposito
100,000050000036,000007,20240421,20220909,4199430,MXN,H,Pago
100,000050000036,000008,20241124,20240905,2033257,MXN,H,Comision
100,000050000036,000009,20220309,20210307,1549907,MXN,H,Deposito
100,000050000036,000010,20230223,20210422,1295068,MXN,S,Retiro
100,50000036,000011,20240123,20240505,4768604,MXN,H,Transferencia
100,000050000036,000012,20231110,20201006,2446097,MXN,S,Deposito
100,000050000037,000001,20230314,20230419,4427121,MXN,S,Transferencia
100,000050000037,000002,20201203,20200623,4870456,MXN,S,Retiro
100,000050000037,000003,20210705,20230102,4961051,MXN,S,Deposito
100,000050000037,000004,20210519,20200714,3462705,MXN,S,Transferencia
100,000050000037,000005,20201109,20240409,4108329,MXN,S,Pago
100,000050000037,000006,20220206,20241127,1967740,MXN,S,Transferencia
100,000050000037,000007,20210410,20221217,1243942,MXN,S,Deposito
100,000050000037,000008,20231117,20240512,135249,MXN,S,Comision
100,000050000038,000001,20211128,20200824,3752518,MXN,H,Deposito
100,000050000038,000002,20201123,20200701,4744888,MXN,S,Comision
100,000050000038,000003,20220427,20230404,52953,MXN,S,Deposito
100,000050000038,000004,20240303,20210926,4326353,MXN,S,Transferencia
100,000050000038,000005,20230807,20210526,1872002,MXN,H,Retiro
100,000050000038,000006,20210315,20211010,3200747,MXN,S,Transferencia
100,000050000038,000007,20240330,20230901,2387439,MXN,S,Deposito
100,000050000038,000008,20200811,20210802,2052422,MXN,S,Transferencia
100,000050000038,000009,20230815,20240917,2866292,MXN,S,Transferencia
100,000050000038,000010,20220113,20210513,2795437,MXN,S,Deposito
100,000050000038,000011,20210810,20211106,1084942,MXN,H,Comision
100,000050000039,000001,20230515,20230817,590763,MXN,S,Retiro
100,000050000039,000002,20240328,20240225,3581253,MXN,S,Transferencia
100,000050000039,000003,20230419,20220323,4488956,MXN,H,Retiro
100,000050000039,000004,20210601,20220307,3852680,MXN,H,Pago
100,000050000039,000005,20211114,20230330,4069342,MXN,H,Pago
100,000050000039,000006,20240914,20220405,562138,MXN,H,Comision
100,000050000039,000007,20241017,20201028,856087,MXN,S,Deposito
100,000050000039,000008,20210110,20240209,806648,MXN,S,Retiro
100,000050000039,000009,20230513,20240522,3051719,MXN,S,Deposito
100,000050000039,000010,20210523,20220929,3928207,MXN,S,Pago
100,000050000039,000011,20230303,20220410,2632887,MXN,S,Pago
100,000050000039,000012,20201018,20221223,3497862,MXN,S,Pago
100,000050000039,000013,20240714,20210211,2533317,MXN,H,Transferencia
100,000050000039,000014,20230517,20240512,242197,MXN,H,Pago
100,000050000040,000001,20240807,20200829,487694,MXN,H,Deposito
100,000050000040,000002,20220219,20240411,997273,MXN,H,Pago
100,000050000040,000003,20200803,20240318,772619,MXN,H,Pago
100,000050000040,000004,20240404,20240604,120064,MXN,H,Deposito
100,000050000040,000005,20230131,20240216,2772945,MXN,H,Deposito
100,000050000040,000006,20230216,20220624,93327,MXN,S,Transferencia
100,000050000040,000007,20211126,20240205,4040764,MXN,H,Retiro
100,000050000040,000008,20201018,20220412,4560374,MXN,H,Comision
100,000050000041,000001,20210324,20200712,721147,MXN,S,Comision
100,000050000041,000002,20210516,20200506,4055478,MXN,S,Deposito
100,000050000041,000003,20200721,20201113,3120666,MXN,H,Pago
100,000050000041,000004,20230530,20210927,4602598,MXN,H,Comision
100,000050000041,000005,20201016,20210515,4761220,MXN,H,Retiro
100,000050000042,000001,20210908,20240617,814923,MXN,S,Transferencia
100,000050000042,000002,20240302,20220608,2215987,MXN,S,Retiro
100,000050000042,000003,20200327,20200726,4543974,MXN,H,Deposito
100,000050000042,000004,20210218,20201029,4574389,MXN,H,Retiro
100,000050000042,000005,20231110,20230902,2376935,MXN,S,Retiro
100,000050000042,000006,20211206,20210916,4478368,MXN,H,Deposito
100,000050000042,000007,20200118,20240728,3719159,MXN,S,Comision
100,000050000042,000008,20231109,20210420,3896957,MXN,S,Pago
100,000050000042,000009,20210820,20210923,2021090,MXN,S,Deposito
100,000050000042,000010,20231117,20210212,3252518,MXN,S,Pago
100,000050000042,000011,20200825,20220830,4181457,MXN,S,Retiro
100,000050000042,000012,20220604,20240513,3278775,MXN,H,Retiro
100,000050000042,000013,20231226,20210313,4533257,MXN,S,Pago
100,000050000042,000014,20231127,20221021,3594529,MXN,S,Retiro
100,000050000042,000015,20240326,20240908,4267273,MXN,S,Comision
100,000050000043,000001,20220415,20221219,1228910,MXN,H,Comision
100,000050000043,000002,20200602,20221210,3710867,MXN,S,Transferencia
100,000050000043,000003,20200108,20211103,295939,MXN,H,Retiro
100,000050000043,000004,20200621,20220419,4122615,MXN,S,Retiro
100,000050000043,000005,20200124,20220709,1082288,MXN,S,Retiro
100,000050000043,000006,20210816,20221017,3709857,MXN,H,Deposito
100,000050000043,000007,20240106,20210523,2097124,MXN,S,Transferencia
100,000050000043,000008,20211223,20220403,1158433,MXN,S,Deposito
100,000050000043,000009,20220511,20240522,4365471,MXN,S,Comision
100,000050000043,000010,20210911,20230403,2240496,MXN,H,Comision
100,000050000043,000011,20230918,20220209,3642427,MXN,S,Pago
100,000050000043,000012,20231020,20221127,3980973,MXN,S,Deposito
100,000050000043,000013,20240419,20240305,1184830,MXN,S,Retiro
100,000050000043,000014,20200602,20210929,2400904,MXN,S,Transferencia
100,000050000043,000015,20230602,20240130,3144118,MXN,H,Comision
100,000050000043,000016,20240412,20200418,424110,MXN,H,Comision
100,000050000044,000001,20220613,20200103,4854404,MXN,H,Deposito
100,000050000044,000002,20230904,20221029,2542688,MXN,S,Transferencia
100,000050000044,000003,20231026,20230704,4350018,MXN,S,Transferencia
100,000050000044,000004,20210209,20210513,4525069,MXN,H,Retiro
100,000050000044,000005,20200523,20200131,4907412,MXN,S,Transferencia
100,000050000044,000006,20211207,20200615,2679023,MXN,S,Deposito
100,000050000044,000007,20240713,20210329,4478311,MXN,S,Comision
100,000050000044,000008,20240313,20200313,2864784,MXN,S,Deposito
100,000050000044,000009,20231108,20201031,2246062,MXN,H,Retiro
100,000050000044,000010,20210518,20211028,1331137,MXN,H,Pago
100,000050000044,000011,20200815,20230203,4597675,MXN,H,Pago
100,000050000044,000012,20220313,20211227,1243192,MXN,H,Transferencia
100,000050000044,000013,20230214,20200630,4567338,MXN,S,Deposito
100,000050000044,000014,20240602,20220418,3848513,MXN,S,Retiro
100,000050000045,000001,20220309,20240715,2209707,MXN,S,Deposito
100,000050000045,000002,20200524,20220411,2774526,MXN,H,Comision
100,000050000045,000003,20231218,20230527,2364305,MXN,H,Comision
100,000050000045,000004,20210223,20210626,3482124,MXN,H,Pago
100,000050000045,000005,20221019,20201111,1297471,MXN,H,Transferencia
100,000050000045,000006,20211011,20230604,3240347,MXN,H,Retiro
100,000050000045,000007,20220801,20210218,1110138,MXN,H,Deposito
100,000050000045,000008,20211216,20240518,3718469,MXN,S,Retiro
100,000050000045,000009,20240509,20220119,1618674,MXN,H,Pago
100,000050000045,000010,20230811,20201019,4082030,MXN,S,Retiro
100,000050000045,000011,20200528,20200105,2727981,MXN,S,Pago
100,000050000045,000012,20221119,20240505,1282222,MXN,H,Comision
100,000050000045,000013,20230322,20221001,1254075,MXN,H,Transferencia
100,000050000046,000001,20210406,20200105,1872065,MXN,H,Comision
100,000050000046,000002,20211205,20230305,769096,MXN,S,Comision
100,000050000046,000003,20230202,20240506,2679979,MXN,H,Deposito
100,000050000046,000004,20240709,20210730,1573215,MXN,H,Deposito
100,000050000046,000005,20230630,20210315,4176484,MXN,S,Retiro
100,000050000046,000006,20201003,20200201,4645499,MXN,H,Retiro
100,000050000046,000007,20211231,20200521,4138559,MXN,H,Retiro
100,000050000046,000008,20231115,20220802,2399496,MXN,S,Transferencia
100,000050000046,000009,20230529,20221220,3989027,MXN,H,Transferencia
100,000050000046,000010,20221021,20200308,2144366,MXN,S,Retiro
100,000050000046,000011,20240225,20220928,1884776,MXN,H,Retiro
100,000050000046,000012,20240828,20231213,3131433,MXN,H,Comision
100,000050000047,000001,20240327,20200305,2670998,USD,H,Pago
100,000050000047,000002,20230529,20210513,3474592,USD,S,Pago
100,000050000047,000003,20240320,20220629,1783912,USD,S,Retiro
100,000050000047,000004,20240106,20201018,1768218,USD,H,Retiro
100,000050000047,000005,20231028,20220107,704284,USD,S,Retiro
100,000050000047,000006,20200507,20230915,3101113,USD,S,Pago
100,000050000047,000007,20200326,20200527,1256513,USD,S,Transferencia
100,000050000047,000008,20201006,20231209,2625237,USD,H,Pago
100,000050000047,000009,20200430,20200213,3733763,USD,H,Transferencia
100,000050000047,000010,20220315,20230311,208583,USD,H,Retiro
100,000050000047,000011,20240709,20220111,2076596,USD,H,Retiro
100,000050000047,000012,20201022,20200529,1447406,USD,S,Transferencia
100,000050000047,000013,20240401,20240927,1242135,USD,H,Deposito
100,000050000048,000001,20241031,20200614,1114593,MXN,S,Transferencia
100,000050000048,000002,20200413,20240612,3128058,MXN,H,Retiro
100,000050000048,000003,20221226,20200213,3480684,MXN,H,Comision
100,000050000048,000004,20220213,20200401,375710,MXN,H,Deposito
100,000050000048,000005,20240720,20210708,911315,MXN,H,Pago
100,000050000048,000006,20200205,20211023,2611505,MXN,H,Deposito
100,000050000048,000007,20221129,20210401,4933290,MXN,S,Comision
100,000050000048,000008,20240122,20200609,4132556,MXN,H,Pago
100,000050000048,000009,20231109,20210412,888615,MXN,S,Transferencia
100,000050000048,000010,20210521,20221010,2482515,MXN,H,Deposito
100,000050000048,000011,20240108,20220324,3992734,MXN,S,Retiro
100,000050000048,000012,20231223,20200207,375769,MXN,S,Retiro
100,000050000048,000013,20210501,20220318,1540855,MXN,S,Retiro
100,000050000048,000014,20220131,20240326,4619488,MXN,S,Deposito
100,000050000048,000015,20200205,20220713,4809119,MXN,H,Retiro
100,000050000049,000001,20201124,20201109,1366281,MXN,H,Retiro
100,000050000049,000002,20230521,20240219,3231415,MXN,H,Pago
100,000050000049,000003,20221021,20220317,2394951,MXN,H,Transferencia
100,000050000049,000004,20210218,20210723,4443176,MXN,S,Pago
100,000050000049,000005,20241010,20211221,3157478,MXN,S,Pago
100,000050000049,000006,20240621,20220316,4403895,MXN,S,Deposito
100,000050000049,000007,20230830,20231223,3507965,MXN,S,Retiro
100,000050000049,000008,20220818,20230310,1211161,MXN,S,Retiro
100,000050000050,000001,20220928,20240819,1123881,MXN,S,Deposito
100,000050000050,000002,20230619,20200418,945476,MXN,H,Deposito
100,000050000050,000003,20200530,20200615,1969509,MXN,S,Transferencia
100,000050000050,000004,20200712,20200107,437157,MXN,S,Retiro
100,000050000050,000005,20221224,20200724,1956320,MXN,H,Transferencia
100,000050000050,000006,20220526,20221130,381195,MXN,H,Deposito
100,000050000050,000007,20220527,20230521,734719,MXN,H,Deposito
100,000050000050,000008,20240416,20230105,506595,MXN,H,Pago
100,000050000050,000009,20221113,20241109,1181075,MXN,H,Deposito
100,000050000050,000010,20240410,20200904,4376742,MXN,S,Pago
100,000050000050,000011,20200621,20230416,4399874,MXN,H,Comision
100,000050000050,000012,20230718,20201117,421779,MXN,S,Retiro
100,000050000051,000001,20231220,20231005,1743988,MXN,S,Pago
100,000050000051,000002,20230927,20211014,1839354,MXN,H,Transferencia
100,000050000051,000003,20230406,20230323,1869635,MXN,S,Transferencia
100,000050000051,000004,20210217,20200801,2033261,MXN,S,Retiro
100,000050000051,000005,20211203,20210725,155189,MXN,H,Comision
100,000050000051,000006,20230815,20210923,329128,MXN,H,Deposito
100,000050000051,000007,20200715,20220322,3609406,MXN,H,Deposito
100,000050000051,000008,20200820,20240615,977347,MXN,H,Transferencia
100,000050000051,000009,20230407,20210409,1425427,MXN,H,Pago
100,000050000052,000001,20200324,20200713,1579082,MXN,H,Deposito
100,000050000052,000002,20211208,20200527,4945898,MXN,S,Transferencia
100,000050000052,000003,20241109,20200104,1724936,MXN,H,Pago
100,000050000052,000004,20241113,20240830,1657544,MXN,S,Comision
100,000050000052,000005,20220702,20230831,877484,MXN,S,Transferencia
100,000050000053,000001,20211205,20230624,2706218,CLP,S,Retiro
100,000050000053,000002,20220907,20240801,4852166,CLP,H,Deposito
100,000050000053,000003,20220226,20220208,4453661,CLP,H,Deposito
100,000050000053,000004,20220423,20210614,648394,CLP,H,Deposito
100,000050000053,000005,20210328,20200328,3198020,CLP,H,Deposito
100,000050000053,000006,20211217,20230906,135470,CLP,S,Retiro
100,000050000053,000007,20240612,20231109,4773114,CLP,H,Pago
100,000050000053,000008,20220302,20200615,4424388,CLP,S,Deposito
100,000050000053,000009,20230508,20221225,1146320,CLP,S,Comision
100,000050000053,000010,20231117,20230915,3703758,CLP,H,Pago
100,000050000053,000011,20200202,20210213,911350,CLP,H,Retiro
100,000050000053,000012,20220109,20230427,4107941,CLP,H,Comision
100,000050000053,000013,20240926,20210908,2263814,CLP,S,Transferencia
100,000050000054,000001,20200906,20211109,1535032,USD,H,Transferencia
100,000050000054,000002,20210609,20200522,704456,USD,S,Deposito
100,000050000054,000003,20241114,20210821,4836088,USD,H,Deposito
100,000050000054,000004,20241104,20241024,2224338,USD,S,Retiro
100,000099000630,000005,20230922,20240327,4309224,USD,S,Transferencia
100,000050000054,000006,20220728,20200827,4304949,USD,H,Pago
100,000050000054,000007,20210626,20220104,1787327,USD,S,Deposito
100,000050000054,000008,20221019,20220206,1059532,USD,H,Transferencia
100,000050000054,000009,20211003,20220808,2937182,USD,H,Deposito
100,000050000054,000010,20240727,20210630,1421933,USD,H,Transferencia
100,000050000054,000011,20220929,20231229,981917,USD,H,Transferencia
100,000050000055,000001,20201014,20230913,2773377,MXN,S,Retiro
100,000050000055,000002,20211202,20211002,3924885,MXN,H,Retiro
100,000050000055,000003,20240920,20211212,2311882,MXN,H,Transferencia
100,000050000055,000004,20240215,20230810,2030431,MXN,H,Pago
100,000050000055,000005,20230502,20230626,2259066,MXN,H,Deposito
100,000050000055,000006,20210403,20220804,4263035,MXN,S,Pago
100,000050000055,000007,20200527,20210803,1245905,MXN,S,Comision
100,000050000055,000008,20200128,20200123,4202346,MXN,S,Transferencia
100,000050000055,000009,20210126,20200712,1087777,MXN,H,Comision
100,000050000055,000010,20221025,20200425,1623886,MXN,H,Deposito
100,000050000055,000011,20220430,20210123,4699407,MXN,S,Comision
100,000050000055,000012,20210819,20240222,3008273,MXN,H,Comision
100,000050000055,000013,20231001,20240827,3930237,MXN,S,Retiro
100,000050000056,000001,20231015,20201213,2335126,MXN,H,Pago
100,000050000056,000002,20200829,20220816,2769774,MXN,S,Transferencia
100,000050000056,000003,20220703,20210204,3052571,MXN,H,Comision
100,000050000056,000004,20211108,20240513,2032416,MXN,S,Deposito
100,000050000056,000005,20211203,20241015,4137692,MXN,H,Deposito
100,000050000056,000006,20230718,20240615,4930158,MXN,S,Transferencia
100,000050000056,000007,20220413,20210101,3934685,MXN,H,Deposito
100,000050000056,000008,20241129,20240405,4051960,MXN,S,Deposito
100,000050000056,000009,20220309,20211227,868202,MXN,H,Retiro
100,000050000056,000010,20240626,20200925,4031749,MXN,H,Deposito
100,000050000056,000011,20200510,20221211,1216450,MXN,H,Comision
100,000050000056,000012,20210708,20220206,2730048,MXN,H,Deposito
100,000050000056,000013,20240218,20231205,1758301,MXN,S,Pago
100,000050000056,000014,20210502,20200123,703624,MXN,H,Retiro
100,000050000056,000015,20230916,20210707,634507,MXN,S,Transferencia
100,000050000057,000001,20210224,20200831,3698709,MXN,S,Pago
100,000050000057,000002,20200710,20240826,4836147,MXN,H,Deposito
100,000050000057,000003,20221015,20210213,1864306,MXN,H,Comision
100,000050000057,000004,20240824,20200623,1293129,MXN,S,Pago
100,000050000057,000005,20210406,20210129,1520266,MXN,H,Comision
100,000050000057,000006,20210907,20200615,2619461,MXN,H,Comision
100,000050000058,000001,20200915,20220324,1206752,USD,H,Retiro
100,000050000058,000002,20230207,20230830,4517579,USD,S,Deposito
100,000050000058,000003,20230326,20220717,3533800,USD,S,Comision
100,000050000058,000004,20201111,20220413,997375,USD,H,Transferencia
100,000050000058,000005,20220106,20230206,1346830,USD,H,Retiro
100,000050000058,000006,20200622,20201127,3630377,USD,S,Pago
100,000050000058,000007,20210720,20220529,4914414,USD,S,Retiro
100,000050000058,000008,20210820,20210719,2344702,USD,S,Transferencia
100,000050000058,000009,20231227,20241012,3182093,USD,S,Transferencia
100,000050000059,000001,20211102,20210429,105669,USD,H,Transferencia
100,000050000059,000002,20221107,20230717,3069412,USD,S,Comision
100,000050000059,000003,20231126,20240211,1697549,USD,S,Transferencia
100,000050000059,000004,20240429,20220522,93224,USD,S,Transferencia
100,000050000059,000005,20240225,20240428,2345300,USD,H,Deposito
100,000050000059,000006,20200407,20201104,4329848,USD,H,Comision
